tweet;sentiment;;;;;;;;;;;;;;;;;;;;;;;;
"NO DAN MÁS DE GARCAS: El Gobierno investiga los ""productos gemelos"" para engañar al comprador y evitar Precios Cuidados https://t.co/7cHKzdjEud";-1;;;;;;;;;;;;;;;;;;;;;;;;
"Antonio Caló, secretario general de la UOM, se refirió al aumento de precios, donde comentó que hay que ""tomar el toro por las astas y resolver el problema de fondo. Basta de precios cuidados. Hay que resolver el problema de fondo"" https://t.co/ZV4oeu4kn5";1;;;;;;;;;;;;;;;;;;;;;;;;
"@LucaSartorio era obvio que esta mierda quedaba... como precios cuidados y todos los programas parches que no sirven para nada pero generan ""un derecho"" de algún sector que no va a querer que se lo saquen";-1;;;;;;;;;;;;;;;;;;;;;;;;
@ElComandantesup El jugo de Coco está en la lista precios cuidados;1;;;;;;;;;;;;;;;;;;;;;;;;
"@marcelobivona @inakiigutierrez Tu gobierno puso ""precios cuidados"" a tu salario porque cobras MENOS DE 500 dólares por mes...";-1;;;;;;;;;;;;;;;;;;;;;;;;
@eldestapeweb todos éxitos k,les de alquileres,correo compras,precios cuidados,porque no ponen el dolar a precios cuidados.;-1;;;;;;;;;;;;;;;;;;;;;;;;
@wally2711 @LucianoCohan Las cadenas te sacan lo de precios cuidados, pero esos no siempre son los mas baratos;-1;;;;;;;;;;;;;;;;;;;;;;;;
Yo me podría de apodo Precios Cuidados https://t.co/swVjDyaX1A;1;;;;;;;;;;;;;;;;;;;;;;;;
No hay que comprar, en estas cadenas, hay un monton de mercados que ajustan los precios están cuidados. https://t.co/qB9YggDniT;-1;;;;;;;;;;;;;;;;;;;;;;;;
$AL30D $AL30 YA ESTAN EN PRECIOS CUIDADOS;1;;;;;;;;;;;;;;;;;;;;;;;;
@LibranosMal No tiene casi nada que ver pero no se olviden que Precios Cuidados = Hambre;-1;;;;;;;;;;;;;;;;;;;;;;;;
Compré el pan bimbo artesano en dia porque estaba en precios cuidados. Cambiaron la receta y ya no es mas esa nube esponjosa bajada del mismísimo cielo. No caigan en la trampa como yo.;-1;;;;;;;;;;;;;;;;;;;;;;;;
@czanaj Es de los precios cuidados.. ??;1;;;;;;;;;;;;;;;;;;;;;;;;
@Bchiesin Lo difícil es encontrar quien lo haga bien - y solo cuando corresponda. Si no, es “precios cuidados” lo que dura.;-1;;;;;;;;;;;;;;;;;;;;;;;;
"Feletti avanzará en los próximos días en fijar los precios de los cortes que a principios de mes fueron reservados al mercado interno en el Decreto 911/21 hasta el 31 de diciembre de 2023 inclusive.
https://t.co/rzgQ4hFT2c";1;;;;;;;;;;;;;;;;;;;;;;;;
"En #Argentina  ???? ¿Cómo afectaría la medida gubernamental del #fideicomiso #agrícola? a la Producción de: carne #bovina #porcina, #pollo, #huevos entre otros productos.... #avicultura #materiasprimas 
https://t.co/RVuBmjud84";1;;;;;;;;;;;;;;;;;;;;;;;;
"el primero es el producto de precios cuidados que debería estar en los comercios y el segundo el producto que comercializa Terrabusi con 10g más que el original.
Les presento el arte de cagar al pueblo @MDLZ https://t.co/nSRRMY5B5n";-1;;;;;;;;;;;;;;;;;;;;;;;;
@TodosGronchos Va a precios cuidados?;1;;;;;;;;;;;;;;;;;;;;;;;;
@todonoticias Parece que los sindicalistas se están dando cuenta de la sarasa de precios cuidados;-1;;;;;;;;;;;;;;;;;;;;;;;;
@allinargy precios cuidados;1;;;;;;;;;;;;;;;;;;;;;;;;
Esa frase ya la escuché antes.. y por qué mantuvo precios cuidados? Será porque no sirve para el pueblo tampoco https://t.co/xefUDRTdRL;-1;;;;;;;;;;;;;;;;;;;;;;;;
@marianogoro @arcor @JumboArg Muchos productos de precios cuidados en todas las cadenas de super faltan.;-1;;;;;;;;;;;;;;;;;;;;;;;;
@BaremNatalia @LucianoCohan La anónima, Neuquén capital. Ahí se puede ver el cqrtelito de precios  cuidados. 4000 años de evidencia empírica al reverendo pedo https://t.co/CBmmtdl4xX;-1;;;;;;;;;;;;;;;;;;;;;;;;
@LucianoCohan Fui a carrefour don bosco la semana pasada, si bien vi bastantes productos que faltan, todos de los precios cuidados, Lo que no falta eran los productos carrefour, estaba lleno. Me llamo la atencion eso, obvio los productos de ellos no entran en precios cuidados.;1;;;;;;;;;;;;;;;;;;;;;;;;
FEBRERO! y con los churros, llegan los aumentos. El gas va a incrementar un 21%, y los alquileres 51%. Si bien los alimentos cuentan con “precios cuidados”, hay aumento del 2% mensual hasta abril. Eso sin contar el 9% de ajuste de prepagas que ya está vigente desde este mes. ?? https://t.co/rSaXMihR39;-1;;;;;;;;;;;;;;;;;;;;;;;;
"“No entiendo por qué pasa si hicimos Precios Cuidados, pero la inflación sigue arriba del 3%, es el peor impuesto para los trabajadores"" dice.

Justamente por eso, nunca voy a dejar de recomendar este libro. https://t.co/trJD7BNbCi https://t.co/nJNzSKQeyH";-1;;;;;;;;;;;;;;;;;;;;;;;;
@todonoticias Como podes hablar de precios cuidados, si uds viven pulverizando la inversión. Uds contribuyen a q no exista el cuidado.;-1;;;;;;;;;;;;;;;;;;;;;;;;
@Gabbi_74 @elPerryOK @inakiigutierrez ya está a la venta con precios cuidados una polenta ;1;;;;;;;;;;;;;;;;;;;;;;;;
"@karibarrozo @Misi_Baez @anabormida @gsued Obvio, si ya venían hablando hacía meses, claro q les iba a ser más rápido presentar una propuesta y llegar a un acuerdo.

Tu gob la última vez fue a presentarle al FMI el prog de precios cuidados https://t.co/CawVf7BXyd";1;;;;;;;;;;;;;;;;;;;;;;;;
Hablan de inclusión, de los celíacos ni hablar no? Precios Cuidados incorpora a Coca Cola, las cervezas, que suman cinco variedades de primeras marcas como Warsteiner, Schneider, Brahma y Budweiser a las tres que ya tenía -Quilmes, Quilmes bajo cero e Isenbeck-.12 ene 2021;-1;;;;;;;;;;;;;;;;;;;;;;;;
¿Dónde vive el libertario que usó pre-viaje, https://t.co/xE78Sn9wIx y precios cuidados? https://t.co/joMYocwaxT;-1;;;;;;;;;;;;;;;;;;;;;;;;
Los precios cuidados deberán quedar en el olvido si no quieren sufrir una perdida estructural a futuro. Pobre Roberto Feletti.;-1;;;;;;;;;;;;;;;;;;;;;;;;
#NadieEsPerfecto | Desde la Cámara de Supermercadistas alertan por posible faltante de primeras marcas incluidads en Precios Cuidados en supermercados de Rosario. Hablamos con Sergio Lopez, de CASAR;-1;;;;;;;;;;;;;;;;;;;;;;;;
"@C5N Están en precios cuidados?
Porque sino soy productos del neoliberalismo y de los grupo hegemónico preciocentrista y golpistas";-1;;;;;;;;;;;;;;;;;;;;;;;;
"#BuenDíaContinental  Antonio Calo sobre Precios Cuidados:  ""Hay que cuidarlos más, la inflación es el peor impuesto que tenemos los trabajadores y siempre los salarios corren detrás. Ojalá algún día empatemos""

https://t.co/vH6QItkIGn";1;;;;;;;;;;;;;;;;;;;;;;;;
"Ah pero precios cuidados: En un paquete de arroz ?? , el 42% se lo queda el Estado a través del cobro de distintos #impuestos. 
En verduras ??, el 40% queda en el fisco.
En el queso crema ?? por ejemplo, casi la mitad corresponde a #impuestos estatales.

#BuenLunes";-1;;;;;;;;;;;;;;;;;;;;;;;;
@C5N Suponiendo que encontremos alguna yerba en precios cuidados? O puede ser de ayer secada al sol?;-1;;;;;;;;;;;;;;;;;;;;;;;;
@marcerusovc @lucasalfil @GuidoNP @malepichot Sos el padre comprale protector solar no seas rata que pretendes que otros te mantengan al nene pedí que le saquen el IVA y otros impuestos pelotudos vas a ver cómo sale más barato pidiendo que te lo regalen lo único que vas a lograr es que escasez como precios cuidados;-1;;;;;;;;;;;;;;;;;;;;;;;;
Azucar de precios cuidados @arcor  solo el cartel en @JumboArg https://t.co/2HiAI0kti9;-1;;;;;;;;;;;;;;;;;;;;;;;;
@SergioChouza @infobaeeconomia @juntoscambioar Por eso   continuó con Precios Cuidados... Xq no servía para nada..;-1;;;;;;;;;;;;;;;;;;;;;;;;
@MarisaKlos Pinamar, 1 quincena de Marzo depto 3 amb, a 20 mts del mar, cochera,balcon inmenso con parilla,mesa etc. $120000;1;;;;;;;;;;;;;;;;;;;;;;;;
@ Argentina Hace 25 años asesinaban a José Luis Cabezas en Pinamar. Nunca olviden que esta foto es la que mas le molesta a   y por eso demandó a Google para que deje de circular. No lo logró. ?????? https://t.co/XQcCJf29Cj;-1;;;;;;;;;;;;;;;;;;;;;;;;
una ex compañera del colegio subió fotos en un boliche de pinamar y una es una selfie en la que ella sale muy bien;1;;;;;;;;;;;;;;;;;;;;;;;;
"#CabezasPresente 
@aRGra_
 homenajeó al fotógrafo el 25/01/1997 en #Pinamar, luego de que se publicara una imagen que le tomó al entonces poderoso empresario Alfredo Yabrán.";1;;;;;;;;;;;;;;;;;;;;;;;;
?? cumple Ricardo #Pinamar #catering #FoxCatering https://t.co/uhLhxKRDLf (en Pinamar) https://t.co/tpDgPybvii https://t.co/vjaGI1TP3A;1;;;;;;;;;;;;;;;;;;;;;;;;
"Las prioridades de Yeza: Chicanear a Tolosa Paz, encarcelar a un churrero y encubrir evasores - Provincia Noticias 

@martinyeza @muni_pinamar @HCDPinamar @PinamarTurismo @dpinamar @carteropinamar @powerpinamar @estacionmarina 

https://t.co/mSXeAN6os5";-1;;;;;;;;;;;;;;;;;;;;;;;;
íntimamente vinculado a la presidencia de Carlos Saúl Menem, era Pinamar. Justo Pinamar, donde la droga más suave que corre es el éxtasis. Ojalá Alfredo Yabrán esté en el peor de los infiernos por semejante crueldad, y ojalá también sus sicarios (algunos eran;-1;;;;;;;;;;;;;;;;;;;;;;;;
"PICNIC BAJO LAS ESTRELLAS! ??
?? Este 26 de enero vas a poder vivir una noche única que combina música en vivo, gastronomía y la experiencia  video mapping sobre las obras del Parque Escultórico de Pinamar (PEP).
??Links Pinamar, Av. Shaw 1640, #Pinamar. https://t.co/s1cxwoYa3Y";1;;;;;;;;;;;;;;;;;;;;;;;;
"José Luis Cabezas: su familia y amigos lo recordaron en Pinamar

Por @juanelegonzalez 

https://t.co/ck0ynQxGTS";1;;;;;;;;;;;;;;;;;;;;;;;;
@CiceDany @infobae Hay ladrones que van a robar a Nordelta y ladrones que van a robar a La Plata. Hay ladrones que alquilan una casa para robar en Nordelta y otros que alquilan en Pinamar para lo mismo. No entiendo lo de señalar a Nordelta. Yo fui su primer habitante.;-1;;;;;;;;;;;;;;;;;;;;;;;;
"El fotógrafo de Noticias le tomó una instantánea al empresario Alfredo Yabrán mientras caminaba por una playa de Pinamar. Según Yabrán, ""el poder es impunidad"".
+ https://t.co/3lHzR0yksM";-1;;;;;;;;;;;;;;;;;;;;;;;;
Incidentes en un parador de Pinamar: Yeza pidió reformar la ley para permitir el ingreso de menores a locales nocturnos. https://t.co/i5HziLj12N;-1;;;;;;;;;;;;;;;;;;;;;;;;
@florenciarietto Si de algo hay que recordar  de cabezas, es que le cago la vida a un tipo que descansaba en pinamar. única verdad.;-1;;;;;;;;;;;;;;;;;;;;;;;;
@flor_laporte @barandista estuve Diciembre y Enero 2020 en Pinamar, y los autos frenan porque no quieren atropellarte, pero no te ceden el paso desde el momento que bajas a la calle, no podes comparar.;-1;;;;;;;;;;;;;;;;;;;;;;;;
@PROSSFOX @vikinga_parana mamerto hoy tengo un auto te sale 4,5 millones... si crees que por tener un compass son un riki fort es tu problema... y si soy un pobre... por eso no me vas a ver haciendo estupideces en pinamar... como los que son unos muertos y se creen rico por tener un auto de 6M;-1;;;;;;;;;;;;;;;;;;;;;;;;
Club Toyota estará presente en el parador Más Allá de Pinamar https://t.co/4qLEBRHHI2;1;;;;;;;;;;;;;;;;;;;;;;;;
@DamianArabia @JavierJiguacel @PatoBullrich Vamos Javier te queremos de gobernador de Pba Hoy x la noche los veo en Pinamar;1;;;;;;;;;;;;;;;;;;;;;;;;
"Cabezas apareció asesinado en un auto prendido fuego al verano siguiente a 15 kilómetros de Pinamar. El reportero se convirtió en un símbolo de la lucha por la libertad de prensa en la Argentina. 

La consigna #NoSeOlvidenDeCabezas sigue aún vigente? https://t.co/IzSlVEc8l1";-1;;;;;;;;;;;;;;;;;;;;;;;;
"En el verano de 1996, Cabezas logró ponerle cara a una de las figuras más buscadas de la Argentina en Pinamar y fue a buscarlo junto a su esposa y su colega Gabriel Michi.

Continúa+";1;;;;;;;;;;;;;;;;;;;;;;;;
@coragamarnik Cabezas desaparecio despues de ir a la fiesta de Andreani en Pinamar. Ayer en el aniversario de esa fiesta pasó esto: https://t.co/SEDwgoKMXF.;-1;;;;;;;;;;;;;;;;;;;;;;;;
"Uno me pone ""veni a pinamar yo te pago el viaje y los dias que no trabajo??";1;;;;;;;;;;;;;;;;;;;;;;;;
Niño en CasaMar. Pinamar https://t.co/5Tbs5TyQUf;1;;;;;;;;;;;;;;;;;;;;;;;;
"Si van a Pinamar, vayan a ""la Gamba""
De nada ??";1;;;;;;;;;;;;;;;;;;;;;;;;
"@jose12_1973 @vikinga_parana Si no dice nada, pero hay que juntar los 6 millones, jejeje
Suena a comentario de pobre lo tuyo, a no ser que seaz el dueño de MELI.
Coincido en Pinamar, la palabra correcta para definirlo seria muy careta, pero hay gente de mucho dinero y se mezclan con los pobres como vos, jaj";-1;;;;;;;;;;;;;;;;;;;;;;;;
pinamar esta pinchado.;-1;;;;;;;;;;;;;;;;;;;;;;;;
"Este martes se conmemora un nuevo aniversario del violento homicidio del reportero gráfico.

https://t.co/YxyMzXdOJG";-1;;;;;;;;;;;;;;;;;;;;;;;;
@DexterMecanico @sebasierra90s @martinyeza Por lo menos en el Partido de La Costa sí tenemos ordenanza sobre circulación en playa en la que entran los médanos que forman parte de ella.  No se cumple. Los cuatriciclos andan como quieren y por donde quieren. Desconozco Pinamar. Saludos.;-1;;;;;;;;;;;;;;;;;;;;;;;;
"La cara de imbecil la tiene... ahora que un intendente haga estos chistes siendo que pinamar es la localidad con más muertes de la costa y con menos control...
Habla de que es un idiota completo... 
PONENTE A LABURAR ÑOQUI!!!! https://t.co/IOEy9xO9Gt";-1;;;;;;;;;;;;;;;;;;;;;;;;
pero holder no estaba en pinamar? https://t.co/xqNeyaLPKv;1;;;;;;;;;;;;;;;;;;;;;;;;
@OrsiYamandu cuando van a limpiar las cunetas y los desagües de avenida los pinos acá en pinamar sur? https://t.co/VNN53Yipt3;-1;;;;;;;;;;;;;;;;;;;;;;;;
"BRILLANTE!!
VAMOS PINAMAR,!";1;;;;;;;;;;;;;;;;;;;;;;;;
@martinyeza bueno, vos tampoco te hagas el vivo con el descontrol que es Pinamar;-1;;;;;;;;;;;;;;;;;;;;;;;;
@PatoBullrich @herlombardi @JavierJiguacel Grande Pato y grandes los q te acompañan Hoy nos vemos a la nochecita en Pinamar;1;;;;;;;;;;;;;;;;;;;;;;;;
@SantiagoLLamas @martinyeza Quién te dijo semejante mentiras ,yo estoy en Pinamar y es el lugar de la Argentina más segura, Martin Yesa el mejor intendente;1;;;;;;;;;;;;;;;;;;;;;;;;
deci que tengo que pagar un par de cosas porque si fuera por mi despues de mi cumpleaños me iba a pinamar??;1;;;;;;;;;;;;;;;;;;;;;;;;
@MeteoNacho Asi esta en Pinamar ahora https://t.co/hsBmehr35w;1;;;;;;;;;;;;;;;;;;;;;;;;
@martinyeza Aca vemos a jovenes escalando el cerro campanario;1;;;;;;;;;;;;;;;;;;;;;;;;
no solo me contagie x primera vez covid en pinamar si no q ademas voy a estar covideada, venida y sola para recibir mis 18 !!!!!!!!;-1;;;;;;;;;;;;;;;;;;;;;;;;
Cabezas apareció asesinado en un auto prendido fuego al verano siguiente a 15 kilómetros de Pinamar.;-1;;;;;;;;;;;;;;;;;;;;;;;;
" El reportero se convirtió en un símbolo de la lucha por la libertad de prensa en la Argentina. 

La consigna #NoSeOlvidenDeCabezas sigue aún vigente? https://t.co/VMTO4AOGD0";1;;;;;;;;;;;;;;;;;;;;;;;;
"#Cabezas25anos, hoy acompañamos  con emoción a Gladys Cabezas en Pinamar cuando, no solo descubrió otra placa en el Momumento que, sobre  la Avda.Bunge  se levantó a su hermano trágicamente asesinado, sino  que  además plantó el Pino""25"" con la participación del Intendente Yeza. https://t.co/jKKO4PlYO0";1;;;;;;;;;;;;;;;;;;;;;;;;
"Esto se da en PINAMAR osea que eran todos chicos ""bien""";1;;;;;;;;;;;;;;;;;;;;;;;;
yo estoy en mdq y ellas en pinamar pero bueno una invitación nunca es de mas!! https://t.co/LnWy497w1O;1;;;;;;;;;;;;;;;;;;;;;;;;
Para quienes disfrutan d recreación campera en??Ruta 74 km 5,5,  muy cerca de Pinamar.Más Información en  https://t.co/nMxTwMmflM  o Madariaga, El pago Gaucho @TurismoMadariaga ?? https://t.co/TAjPstZ4XY;1;;;;;;;;;;;;;;;;;;;;;;;;
INCIDENTES EN UFO POINT  | Para Martín Yeza, hay que reformar la ley de nocturnidad https://t.co/5ADGoF2KiL;-1;;;;;;;;;;;;;;;;;;;;;;;;
@KarinaLMariani Y después le hacen un escándalo X nada al churrero de pinamar;-1;;;;;;;;;;;;;;;;;;;;;;;;
@carolinaarok @muni_pinamar @martinyeza Gracias @Kicillofok @BAProvincia;1;;;;;;;;;;;;;;;;;;;;;;;;
Pinamar es un anexo costero de Palermo.;1;;;;;;;;;;;;;;;;;;;;;;;;
"?? ¡Un año de la vuelta del tren a #Pinamar!

Cerca de 100 mil personas ya viajaron luego del restablecimiento el 25 de enero del 2021 ??

Recuperar servicios es ir hacía una #ArgentinaUnida ??????

Pasajes con descuento: https://t.co/u0v0JHrtKL https://t.co/s0VpFhjaTG";1;;;;;;;;;;;;;;;;;;;;;;;;
De la nada me dieron ganas de llamarme Agus, estar tirada en Pinamar y que pase el cartel pidiéndome matrimonio.;1;;;;;;;;;;;;;;;;;;;;;;;;
5 Lucas una entrada a un boliche en pinamar!??? Dame 1000 partidos de la scaloneta!!!;1;;;;;;;;;;;;;;;;;;;;;;;;
@LaliixMiley @LucasAndreuccet Pinamar puede ser pero Miramar????¿¿¿ Yo juraba que era Villa Gesell;1;;;;;;;;;;;;;;;;;;;;;;;;
Chano esta el 29 de enero en pinamar y no puedo ir ?? la re puta q lo pario;-1;;;;;;;;;;;;;;;;;;;;;;;;
"?? Se realizan varios homenajes, a 25 años del asesinato de José Luis Cabezas

?? A las 19, la familia encabeza un acto en Pinamar

https://t.co/SUT7XdTjtC";1;;;;;;;;;;;;;;;;;;;;;;;;
@Teteprince95 nooo en pinamar;1;;;;;;;;;;;;;;;;;;;;;;;;
Bueno al final vamos mañana a pinamar pero ahora estoy yendo a aquopolis a stremear los toboganes de agua;1;;;;;;;;;;;;;;;;;;;;;;;;
@PROSSFOX @vikinga_parana le guste a quien le guste... pinamar es el san clemente de los que no pueden ir a Cariló. muchos se gastan lo que no tienen para ir. buscá una nota de infobae de los que no se resignan de ir a punta del este. los comentarios conozco gente que va en carpa con mas lujos son iguales;-1;;;;;;;;;;;;;;;;;;;;;;;;
El equipo de inspectores de @trabajopba llevó adelante distintos procesos de inspección en materia de Seguridad y Salud en el Trabajo y  verificó la correcta registración de las y los trabajadores en las localidades de Pinamar, Ostende, Carilo y Valeria del Mar.;1;;;;;;;;;;;;;;;;;;;;;;;;
??#OperativoVerano2022 | Siguen las inspecciones en la ciudad de Pinamar para proteger tus derechos. https://t.co/4W39gmTU8k;1;;;;;;;;;;;;;;;;;;;;;;;;
Sería golpeado y obligado a arrodillarse mientras tenía las manos esposadas. Acto seguido, recibiría dos impactos de bala en la nuca y luego prendido fuego junto a su auto, en una cava cerca de la entrada de Pinamar.;-1;;;;;;;;;;;;;;;;;;;;;;;;
Felices de anunciarles que el próximo fin de semana estaremos en el parador Ufo Point de Pinamar, realizando una activación junto a nuestros amigos de @RenaultArg. Habrá juegos, premios e importantes figuras invitadas. En los próximos días, más información! #ClutchBeachBasketball https://t.co/CRBQHtjW1C;1;;;;;;;;;;;;;;;;;;;;;;;;
@jose12_1973 @vikinga_parana Nadie accede a un barrio cerrado con dni, tampoco tiene una compass con dni y tampoco se paga vacaciones en pinamar siendo seco.;-1;;;;;;;;;;;;;;;;;;;;;;;;
Le voy a llevar medio pinamar a Rufina con el audio que me mando ????;1;;;;;;;;;;;;;;;;;;;;;;;;
"@Andy87907848 Cruz a la pobre Costa Esmeralda por llenarse gusanos, entonces.
Quieren estar en Pinamar sin estar... Y ellos son de andar en tribu, vivir en mismos barrios y quintas cercanas y noviar entre ellos en círculo. Endogámicos bah.";-1;;;;;;;;;;;;;;;;;;;;;;;;
@martinyeza @GloriaVintagee Pero Usted es el responsable de Pinamar, y en Pinamar no hay controles. Controle a los que venden, que son muchos y cuide a los y las jóvenes.;-1;;;;;;;;;;;;;;;;;;;;;;;;
@AlbertCarp4 Mucho dolor, me provoca, estaba en Pinamar ese día, un horror;-1;;;;;;;;;;;;;;;;;;;;;;;;
No quiero estar enero en Pinamar no me excita el fantasma Yabran;1;;;;;;;;;;;;;;;;;;;;;;;;
